formula,band_gap
Na6Y2Ta2Si5SO24,3.0834
Mg6Te5O16,3.0835000000000004
Na4Cr2H6O11,3.0836
Na7TaAl3Si3(PO8)3,3.0836
Cs3SbO3,3.0838
Pr2W2O9,3.0838
NaTa2In2P5SO24,3.0842
Cs2Mo5O16,3.0849
VH16C4(NO4)3,3.0852
TeAs(BrF2)3,3.0852000000000004
Gd4Ga2O9,3.0853
Sr7W4O19,3.0853
BH(PbO2)2,3.0854
ZnH20PtC4(NO3)4,3.0854
Sr3Ta6(Si2O13)2,3.0855
SbN(OF3)2,3.0857
Ni(XeF8)2,3.086
Cs2V2H2O7,3.0863
NaTa3AlSiP5O24,3.0864
Ba5Ta4O15,3.0865
Cs2YTlI6,3.0866
Na14Ca4Sc4Si5S7O48,3.0867
ClF5,3.0868
La3Mg2NbO9,3.086899999999999
ZrNb2ZnO8,3.087
Mg2Ta2MnO8,3.0874
Na3BiBAsO7,3.0877
H5C2NO4,3.0878
ZnH20PdC4(NO3)4,3.0881
K4MnMo4O15,3.0885
K3Mo2BrO7,3.0891
K3ScV2O8,3.0893
Pb2WO5,3.0894000000000004
Na8Al2Si5Sn2SO24,3.0896
DyErO3,3.0896
K2Sc2Mo(PO6)2,3.0902000000000003
CdSeO3,3.0904000000000007
Rb2NdI5,3.0905
Na7Y2Si3Sn2(PO8)3,3.0906
Ca3Ti3Cr2O12,3.0907
BaGa2SiS6,3.0907
Na3ScTa3Si3(PO8)3,3.0909000000000004
SnSb2H24C8(SCl)2,3.0912
CsIO3,3.0912
ThSO6,3.0912000000000006
Nd2Ti4O11,3.0914
Mg2Ta2FeO8,3.0914999999999995
Na5Zr2Si3Sn2(PO8)3,3.0916
K2Li3FeO4,3.0917
CsNO3,3.0919
Sr(H8O5)2,3.092
Ca5TiSn4(BO3)10,3.092
Na6Ta3Ga5(PO4)12,3.0920000000000005
Na9Ca2Ta10Si9(PO8)9,3.0921
LiPr(MoO4)2,3.0924
Li2Mn4P4O15,3.0924000000000005
Lu2SO2,3.0925
Li2MnSn(PO4)2,3.0925
Li2Fe2Si5O13,3.0926
Sr3Zr2O7,3.0926
AsH9C2S(NO)4,3.0929
KNb(PO4)2,3.0929
Na9CaTa5(SiO4)9,3.093
NaCaGa3(SO4)6,3.0931
TbGdO3,3.0933
CsLi2BS3,3.0936
K2BeO2,3.0937
Na7Ta2In2Si5PO24,3.0939000000000005
LiBi2PO6,3.094
Gd2Hf2(MoO4)7,3.0940000000000003
KPb2C2O6F,3.0942
TaCl4F,3.0944000000000003
La2C2N4O,3.0946000000000007
K2Na2Gd4Nb2O13,3.0952
K2NaScBr6,3.0952
CsPb2Br5,3.0958
PrAg(WO4)2,3.0958
Na3Ti2P2O10F,3.0958
TiZnH12(OF)6,3.0958
TaSiH33C11N5Cl,3.0961000000000003
KAg(CN)2,3.0962
H10PbC6S2IN,3.0963
K7RbTi8(PO5)8,3.0963000000000003
Co2P2H12O13,3.0964
Na5Ga3Sn(PO4)6,3.0965
Na2Hf8Si5S7O48,3.0965
K2RbAsBr6,3.0965
Na3TaInSi2PO12,3.0969
NaTa2Al2P5SO24,3.0970000000000004
NaZr2Al2P3(SO8)3,3.0971
GdErO3,3.0971
CsGd(WO4)2,3.0973000000000006
Tm2SO2,3.0973999999999995
Na2SiSnCO7,3.0973999999999995
Na10Hf2Zn6Si3(S3O16)3,3.0974000000000004
Na6Ca3HfSi2(SO6)4,3.0976
CsVSeO5,3.0977
Li2Mn5(PO4)4,3.0979999999999994
Sm3VGeO9,3.098
Lu2CoTe2(SO7)2,3.0980000000000003
LiNd(MoO4)2,3.0984
PH17C4S2(N2O)4,3.0984
K3Ce2(NO3)9,3.0986
K2ZnI4,3.0987
BaY2ZnO5,3.0989
CsSnF3,3.099
LaSi3N5,3.0992999999999995
Ca3TiAl2Si3O13F2,3.0993
Na2Pr4Br9NO,3.0999
CaSbAsO5,3.1
Cs3VF6,3.1001000000000003
ZnCoF4,3.1002
LiMg30WO32,3.1002
HPbBrO,3.1006
KCdF3,3.1006
K2RbYI6,3.1008
Be3Fe4Si3SeO12,3.1008000000000004
RbTm(MoO4)2,3.1009
ZnSiPbO4,3.1014000000000004
SnH4(Cl2O)2,3.1015
Na3H6Rh,3.1017
KPrNiWO6,3.1021
Rb3BiO3,3.1021
MgMn(SiO3)2,3.1024000000000003
Cs3Bi2Cl9,3.1025
SrCaGdSbO6,3.1028
NaMgH3,3.103
AgH18C4S4BrN8O,3.103
HfNi5(BO5)2,3.1031000000000004
Ni3B7ClO13,3.1032
Na3ScBr6,3.1033
GaBr2,3.1033
YMo2O7F,3.1033
RbEr(MoO4)2,3.1038
CaV(PO3)4,3.103800000000001
Li3Tb(NO3)6,3.104
NaHfSn(PO4)3,3.1044
Pr4Si4N7ClO3,3.1044000000000005
Na2Ta8Si9(SO16)3,3.1049
Na4ZrSi3GeO12,3.1049999999999995
Na10Sc7TaSi6(SO8)6,3.1051
Li2ZnGeO4,3.1053
SiPbO3,3.1053
Cs3In3(PO4)4,3.1055
RbBi(MoO4)2,3.1055
Li2Te2O5,3.1057999999999995
Sm2CoTe2(SO7)2,3.1058
Na2HfSiSn(PO6)2,3.1059
KPrZnWO6,3.106
Cs2NaScBr6,3.1061
Na3SiGe4P5O24,3.1062000000000003
Ba2ZnGe2O7,3.1063
Na5Y3ZrSi3(SO8)3,3.1064
NaMg4V3O12,3.1066000000000003
Na6Ca2Zn2SiS5O24,3.1066000000000003
Ho(IO3)3,3.1066000000000003
Na4HfZnSi2SO12,3.1068
Ba3(BO3)2,3.1069
CaNi2(PO4)2,3.1073000000000004
Sr4Al6SeO12,3.1075
Rb3NbH4(C2O5)3,3.1076
Pr(IO3)3,3.1077000000000004
LiZnAsH2O5,3.108
SnH4(NF)2,3.1084
La3As2BrO7,3.1086
Na2Gd2MgSi4(O6F)2,3.1091
K2ZnH4(I2O7)2,3.1091999999999995
Sn2As2H24C8S2O3,3.1092000000000004
Li3Y(NO3)6,3.1094
LiCaPrTeO6,3.1095
InSn2P(H3C)8,3.1096
Na3Ta3InSi3(PO8)3,3.1096
Tm6WO12,3.1096000000000004
Na3TaGa3P5SO24,3.1101
Ba2AlCr2F11,3.1102000000000003
VSO4,3.1105
Ba2LiTbSnO6,3.1105
CsVO3,3.1105
Na8Ca3HfSi3(SO8)3,3.1109
Na3PH22(SO4)3,3.1109
Ca4Mg3H14,3.1113
Ni3Se4(ClO5)2,3.1114000000000006
MgTiAs2O7,3.1114999999999995
Ca2SiS4,3.1115
Rb2NaScBr6,3.1115
Na14Ca4Hf4Si7S5O48,3.1118
Li3Lu(NO3)6,3.1118
TaSi2PH18C6(NCl3)2,3.1119
MgGaBO4,3.112
Rb2NaPrI6,3.112
Rb2ZnI4,3.1121
KSc(WO4)2,3.1121000000000003
Li2Fe(CO3)2,3.1128
Ca5Zr4Ti(GeO5)5,3.1128
KNb(BO3)2,3.1131
Nd2WO6,3.1133
Ba4LiTa3O12,3.1133
K2MoH2(CO4)2,3.1134
Ca5Bi6(Cl3O2)4,3.1134999999999997
La3Gd(ClO)4,3.1135
Sr3LaNb3O12,3.1136000000000004
LiSn(PO3)3,3.1143
K8Ti5P2(O4F11)2,3.1144
CsHf2Br9,3.1146
RbNbAsClO5,3.1146000000000003
Lu3SbO7,3.1147
CdH6C(BrN)3,3.1149
Na2Hf6Zn2Si3(S3O16)3,3.1149
Zn4Si2H2O9,3.115
NaCaMn3Si5HO15,3.1151
Gd2Mo5O18,3.1154
Na10La7TaSi6(SO8)6,3.1155
LaCo(BO2)5,3.1157000000000004
K2NaNdI6,3.1158
BaPS3,3.1164000000000005
LaTa7O19,3.1166
Ba2YCr2F11,3.1167
NaGaGeO4,3.1167
Pb3IF5,3.1169
LiMo2P3O11,3.1175
CsTb(MoO4)2,3.1179
Rb3ScV2O8,3.118
Cs2AlInCl6,3.1183
K2SbH5O6,3.1185
MgNi2(PO4)2,3.1186
CuBP4H24C8(SF)4,3.1191
Al13(TlS7)3,3.1191
Sc3TaP2(SO6)4,3.1192
InSi2H19C7Br2,3.1192
Pr4AlSi5(NO)7,3.1192
Na9Ta10Zn2Si9(PO8)9,3.1194999999999995
Na10Y7TaSi6(SO8)6,3.1194999999999995
Y3ErTi4(SiO9)2,3.1195
CaO,3.12
DyAg(WO4)2,3.1201
Ca(CO2)2,3.1204
Na3La3TaP5SO24,3.1205
Si3BiH27(C5Cl)2,3.1206
Li4Al3Ge3IO12,3.1208
Ni3(PO4)2,3.1208
Nd3VGeO9,3.1213
Na2NbAsO6,3.1214
NaNb2H7O9,3.1217
Na3Si2Ge2PO12,3.1217999999999995
Na3TaIn3P5SO24,3.1217999999999995
Ca2Ga2GeO7,3.1220000000000003
Na7Si5Ge4PO24,3.1221
SrPS3,3.1224
Fe7P6(HO6)4,3.1224
As3P3Pb10(ClO12)2,3.1225000000000005
Rb4(BS)9,3.1228
Ca2ZrTi(SiO5)2,3.1228
NaSbMoO5,3.1229
HoTiClO3,3.1229999999999998
Si10(H3C)19,3.123
LiH6BrO7,3.123
BaSrZr2O6,3.123
Y6WO12,3.1232
CsI,3.1234
NaTa3GaSiP5O24,3.1235
K3H5Pt,3.1237
La3TiGa5O14,3.1238
Nd4Zr3TiO14,3.1241
CsB9O13,3.1242
SrCaCr(PO4)2,3.1243
K2CrMo6H23O32,3.1246
Na2LiYBr6,3.1247
BaLa2Br8,3.1249
Sm2Ta2Cl2O7,3.1249
Be3Cd4Si3TeO12,3.125
Na6La4Sc4Si3(S3O16)3,3.1250000000000004
Mn2PClO4,3.1252000000000004
GaSi3PH30C10(NCl2)2,3.1254
Pr3VGeO9,3.1255
P3H18RuC6(SO)6,3.1255
K2RbPrI6,3.1256000000000004
Ba2TlF7,3.1260000000000003
Ga3Si5P10H36C12N4Cl11,3.1262
CsCr(MoO4)2,3.1264
RbH3WO7,3.1265
Li7Cr3(SiO6)2,3.127
K2RbTbV2O8,3.1271
AsBr3,3.1271000000000004
Ba3V2Ni6(PO6)4,3.1274
Rb2MoSeO6,3.1275
VH4NO3,3.1275000000000004
CaLu2(GeO3)4,3.1276
K2NaBiBr6,3.1276
CaNiP2O7,3.1278999999999995
ZrH32C10IN5,3.1279
LiSi2BiO6,3.1279000000000003
HgH8C2S2(NCl)4,3.1283000000000003
Li2SnO3,3.1283000000000003
Rb4Mn(MoO4)3,3.1284
K2RbNdI6,3.1287000000000003
Ba2SrTeO6,3.1291999999999995
BaGaH5,3.1292
TaNbSi2SO12,3.1293
Ho3Sb5O12,3.1294
Na2Ta3GaSi2(PO6)4,3.1294
Nd2CoTe2(SO7)2,3.1295
Na2S2O5,3.1295
SnH22(Cl3O5)2,3.1302
Ba3Li2V2Cl4O7,3.1302
Na12Ca4Ta2Si3(PO6)6,3.1304
Na4InGaSi2SO12,3.1304000000000003
Ga3PO7,3.1305000000000005
Na14Ta4Al4Si11SO48,3.1307
SrV2(H4O5)2,3.1307
SrNi2Te3(ClO4)2,3.1308
LiSb(SO4)2,3.1309
MgMnSiO4,3.131
Na6HfZn3Si2(SO6)4,3.1313
MoF4,3.1313
Na3As4H5O14,3.1313
RbHo(MoO4)2,3.1313000000000004
Li3Nd3(TeO6)2,3.1314
LaTaP2SO12,3.1315
NdSbMo2O9,3.1318
MoH4C(NO2)2,3.1319
LaIn(SO4)3,3.132
Na4YTa3Si4(PO12)2,3.1321000000000003
K2NaSbCl6,3.1323000000000003
NaLiAl4(SiO6)2,3.1323000000000003
AgP2H8SN7O2,3.1324
CoAs4F18,3.1327
KMnPH2O5,3.1331
Na2ScAgCl6,3.1331
Sm3Sb5O12,3.1334
Pb2SO5,3.1338
Li4Zr8V3(P3O16)3,3.1339
Li5La3(SbO6)2,3.133900000000001
ThTe2WO9,3.1343000000000005
TlGeF3,3.1344000000000003
P4SeO6,3.1346
GdLuO3,3.1346
Na2TaNb(SiO4)3,3.1347
Na3TaGaSi2PO12,3.1348
NaZnGa(SO4)3,3.1355
RbNb(BO3)2,3.1355
Sr3Y2(GeO4)3,3.1359
Rb2NaBiBr6,3.136
H7C2SBrN4,3.1361
VH8C2N2O6F,3.1362
Na2ScTa3Si2(PO6)4,3.1362
Na5Ta2Ga2Si3(PO8)3,3.1362
Cs3GdCl6,3.1365
Na2ZnSiO4,3.1365
Cs2ScTlBr6,3.1371
Na2FeCSO7,3.1371
CsK2SbF6,3.1372
Sb5PO10,3.1373
Li2Zn2(MoO4)3,3.1374
Ba3Nb2(P2O9)2,3.1376
Rb2Ti(SiO3)3,3.1377000000000006
Na2Sc8SiS11O48,3.138
Na3Bi(BO3)2,3.1381
Li3Tm3(TeO6)2,3.1382
Li4Mn3Fe(PO4)4,3.1382
Rb2NaYI6,3.1384
La(IO3)3,3.1384000000000003
GdH18C4N6Cl3O8,3.1385
Li3Er(NO3)6,3.1386000000000003
KH5C3N2O5,3.1387
RbHf2Br9,3.139
SmAg(WO4)2,3.139
BaSr3I8,3.1392
K3NbAs2O9,3.1394
Cs4Fe3F10,3.1395
InMoHSeO7,3.1396
BaLiPrTeO6,3.1399
SrLiPrTeO6,3.1401
Na3TaAlSi2PO12,3.1404
H8AuC2S2BrN4,3.1406
PrH6(CO3)3,3.1406
P2SeO3,3.1407
CsCaH3,3.1408
KNdYSbO6,3.1408
Tb3Sb5O12,3.1414000000000004
KTbNdSbO6,3.1416
NaI3O8,3.1418000000000004
Na2CO3,3.1421
Na4Ta3AlSi5SO24,3.1422000000000003
CaTa5(PO4)9,3.1427
RbSc(WO4)2,3.1431000000000004
K2CN2,3.1433
Dy2W2O9,3.1434
ScH3Br3N,3.1435000000000004
Na14Y8Si7S5O48,3.1436
Na4AlCr3(P2O7)4,3.1436
Na3FeF6,3.1439
NOF,3.1441
Na4Zr2Ti(CO4)4,3.1442000000000005
Mg2Ta4P6(SO12)3,3.1447
CsTiZnOF5,3.1448
K2NaAsCl6,3.145
ThV2H4O9,3.1451
LiSb2P3O11,3.1453
BeS,3.1453
NaPr9Si6(SO12)2,3.1455999999999995
Ba3SrSb2O9,3.1456
NaLaTa(PO4)3,3.146
Ba3CaTiWO9,3.146
Bi2Te2SeO10,3.1462000000000003
AgH12C6N13O3,3.1463
CsTaWO6,3.1466000000000003
MgSi4NiO10,3.1467
NaHS,3.1472
Na5Gd4Si4O16F,3.1472
RbSi2H18C6N,3.1473
NdH6SNO10,3.1477
Nd3Lu2(GaO4)3,3.1478
Li2Mg3Ti6O16,3.1479
Cs3Sb2N3(O3F2)3,3.1479
NaIn2P(SO6)2,3.1481000000000003
Na3Al2Ge2P5SO24,3.1482
KTa5O13,3.1482
Rb2NaAsCl6,3.1484
Na3Ta2Zn4P3(SO6)6,3.1488
SrHfZrSnO6,3.149
LiWF6,3.1491
RbNa3Fe7(PO4)6,3.1491
SiPb4(BrO)4,3.1492
CsMgBO3,3.1495999999999995
Tb2Si4CN6,3.1495999999999995
AlTeCl7,3.1496
Ca4Co3Si8NiO24,3.1496000000000004
K6Si2S6O,3.1497
Tl2Pd(CN)4,3.1499
B2TeO5,3.15
K2Te2O5,3.1500000000000004
Na10Hf4Ga4Si7S5O48,3.1504000000000003
Ta2Zn4(SO4)9,3.1505
KH(CO2)2,3.1506
CoP4O11,3.1506000000000007
Na7CaIn3(PO4)6,3.1507999999999994
In2As2Cl2O5,3.1511000000000005
Na3GdV2O8,3.1514
Na2Te4O9,3.1514
K2RbSmV2O8,3.1515
Sb2H30C9(NCl3)3,3.1517
Cs2NaYI6,3.1517
AgSbC2N2(ClF3)2,3.1523000000000003
Na3LaZnSi(SO6)2,3.1527
Ni3B7BrO13,3.1528
Cs3Gd(PO4)2,3.1528
Na12Mg2Ta10Si15(SO24)3,3.1531
LiGa(WO4)2,3.1533999999999995
TeH20C6(NCl3)2,3.1535
Na10Ta6Ga2Si11SO48,3.1536
Y2Th5O13,3.1537999999999995
TeAsHO5,3.1542000000000003
Rb2Mo3O10,3.155
Ca3TiNiO6,3.1552
PrBrO2,3.1552
K2InH2Cl5O,3.1554
YTa7O19,3.1554
SbTeClO3,3.1556
Zr7N2O11,3.1558
KCrNiF6,3.1558
Bi5(PO5)3,3.1558999999999995
TbTiClO3,3.156
Ta2Tl2P7HO24,3.1562
Y3Sn4BiO14,3.1568
CaVBiO5,3.1569
RbP2WO8,3.1569000000000003
Na3LiV4O12,3.157
AgBF4,3.157
TaGaO4,3.1573999999999995
WXeOF6,3.1574
DyTiClO3,3.1574
AgH36S8I2(N3O4)3,3.1575999999999995
Sr2CaWO6,3.1576
Na6Hf2Zn6SiS11O48,3.1586
GdTmO3,3.1590000000000003
Li2CoSi3O8,3.1591
K3NdI6,3.1592
CaGd2(GeO3)4,3.1596
KLiLu2(MoO4)4,3.1597000000000004
Na6MgTa5Si6(PO12)3,3.1598
ZnBi4(PO6)2,3.1599
BaNa2Ti2(Si2O7)2,3.1602
Rb2Mo4O13,3.1604
Li2SbAsCO7,3.1606999999999994
AsBrOF8,3.1609000000000003
LiH4(NO2)3,3.1613
CoP2PbO7,3.1613
Ca8ZnCo3(Si2O7)4,3.1615
Li3Ni3OF7,3.1619
Na2Mo(H2O3)2,3.1622
Zn3TeP2Pb3O14,3.1622000000000003
Na5CrP2(O4F)2,3.1625
Sr3Tm2(GeO4)3,3.1627
NaZr2In2P3(SO8)3,3.1628000000000003
Na3ZrSi2GePO12,3.1631
K5Ag(S2O3)3,3.1632
KFePO4,3.1632
Na7Ga2Si3Ge2(PO8)3,3.1633
Ni(NO3)2,3.1637
Zr2Te4Cl2O11,3.164
Tl2TeH6SeO10,3.1641
K2CoP2(H3O4)2,3.1642
SrBiBrO2,3.1643
Rb2MnSi5O12,3.1643
V2Sn4H24C8O9,3.1644
PrTa7O19,3.1645
K2Ge2Pb2O7,3.1648
HoTa7O19,3.1653
Na4ZrZnSi2SO12,3.1654
NaTa3InSiP5O24,3.1654
CsK2SbCl6,3.1654
Na8HfZn3Si3(SO8)3,3.166300000000001
KNaW(OF2)2,3.1664
Cs6Si2O7,3.1667
Ca4ZnFe3(SiO3)8,3.1671
LiLaSO,3.1672
LiFeWClO4,3.1676
YTiNbO6,3.1676999999999995
Na3Ta3GaSi3(PO8)3,3.1677000000000004
Na5Y2In2P5SO24,3.1678999999999995
Nd4Si4N7ClO3,3.1678999999999995
SrZrO3,3.1680999999999995
Ba3Lu4O9,3.1681000000000004
Na4ScInSi2SO12,3.1682
Sc(ClO4)3,3.1683
Sn3F8,3.1684
K2YInCl6,3.1685000000000003
K4MoO5,3.1685000000000003
Li2Cr2SnO6,3.1686
LiFe2P3O10,3.1686
Ba3GaS4Cl,3.1691000000000003
Na5Ta3Ti(SiO4)6,3.1691000000000003
K2Ni(NO3)4,3.1695
Li3CrBPO7,3.1695999999999995
Na5ZrAl3Si3(SO8)3,3.1699
Na6La3TaSi2(PO6)4,3.17
SrMn(SeO3)2,3.1701
K3Bi7(SO6)4,3.1703
CdH8C2S2(BrN2)2,3.1704
Na14Ca2Zr6Si9(SO16)3,3.1705
CaLa2TiO6,3.1705000000000005
YTmO3,3.1706000000000003
RbTiZnOF5,3.1708
Cd2TeCl2O3,3.171
Rb2Cd(IBr)2,3.1710000000000003
Ba3CaSb2O9,3.1711000000000005
NaHf2VF11,3.1712
Na5Al(HO)8,3.1712
MgNiP2O7,3.1714
Ca4TiSi4Sn3O20,3.1716
AgH36S8Br2(N3O4)3,3.1716
GdH2I3O10,3.1717000000000004
LuAg(WO4)2,3.1717999999999997
Zr2Mo(PO6)2,3.1721
CsHO,3.1721000000000004
Rb2MgP2WO10,3.1724
MgFe2(PO4)2,3.1724999999999994
PH30Pt2C10I2NCl2,3.1727
RbNb(GeO3)3,3.1728
Li7NiOF7,3.1729000000000003
Na14Hf4Si11Sn4SO48,3.1734
K2Co(PO3)4,3.1734
Tl4Si5O12,3.1736
TlReO4,3.174
K3PrI6,3.174
SrTeO3,3.1740000000000004
Na6MgZr3Si4(SO12)2,3.1742
PrTa3O9,3.1742
Na3Ta3AlSi3(PO8)3,3.1742000000000004
RbY(TeO3)2,3.1745
RbCdF3,3.1745
ErTa7O19,3.1747000000000005
Sm2Th8O19,3.1751000000000005
BaNa2Fe4F12,3.1752
ThTl3F7,3.1753
Er3TaO7,3.1754
Ba2SrWO6,3.1754
K3V(SO5)2,3.1755
Na5Bi2As5O18,3.1755000000000004
Ca2TbSbO6,3.1758
Na15Ta2Zn10P9(SO8)9,3.1758
FeH2SO5,3.1761
H3C8N2Cl3O2,3.1763000000000003
Na12Ca2Ta10Si15(SO24)3,3.1764
KNdZrSnO6,3.1768
AlVF5,3.1768
Cs2W(OF2)2,3.1768
Mn4Be3Si3TeO12,3.1768000000000005
Y3Sb5O12,3.1775
Cs2NaBiBr6,3.1775
KNdDySbO6,3.1776
Li2SiS3,3.1777
Na6Y4Sc4Si3(S3O16)3,3.1778
Na2HfZn3(SO4)6,3.1779
CaVSi4H8O15,3.1779
InTeO3F,3.178
NaSrZrSbO6,3.1782
CaYGa3O7,3.1788
NaHf2In2P3(SO8)3,3.1789
Na4YGaSi2SO12,3.1791
Cs2ZnI4,3.1791
Na2Tm2B2TeO10,3.1794
CaDy2(GeO3)4,3.1796999999999995
P2Pb3O8,3.1799000000000004
ZnNi3(P2O7)2,3.18
CaLaGaO4,3.1802
Ba3V2Ni6(AsO6)4,3.1805000000000003
V2Zn3TePb3O14,3.1807
Na10Y4Zn4Si3(S3O16)3,3.1808
Tl2MoO4,3.1808000000000005
Na7Y2Ta2Si5PO24,3.1809000000000003
Ba3LaTa3O12,3.181
AsHPb4(ClO)4,3.1812
Ca2Ta4P6(SO12)3,3.1813
LiSiSbCO7,3.1814
Na3WNO3,3.1819
KEr(MoO4)2,3.1822
LiAlGeO4,3.1826
K3Y(BO3)2,3.1826
Ba3MgV4O14,3.1827
NaH3C2O5,3.1827
Ba2CaWO6,3.183
K2PrAgBr6,3.1831
FeP2H24C8S4NClO4,3.1831
Cs2LiCr3F12,3.1832000000000003
Sr5Cr3F19,3.1836
HoSbMo2O9,3.1837
Gd2Ge(BO4)2,3.1838
H18RuC6(SCl)3,3.1839000000000004
Mo2H9C2NO7,3.1841
Li4Sn(PO4)2,3.1841000000000004
Na2Hf4Sc4Si3(S3O16)3,3.1843000000000004
SrLaCl5,3.1844
Ga2Te2MoO10,3.1844
BaSm2O4,3.1846
RbTeNO3F4,3.1862000000000004
Zn15Te5As2P8(Pb3O14)5,3.1867
Nd2W2O9,3.1870000000000003
Li8Fe3Sn(PO4)6,3.1872
Mn5P4(HO2)10,3.1874
Na4Y3Ta(PO4)6,3.1875
Cs2KScBr6,3.1875
MgTi2ZnO6,3.1876999999999995
NaInGaP(SO6)2,3.1877
Ba10P6SO24,3.188
Na10Ta4Si11Ge4SO48,3.188
Na3Y3TaP5SO24,3.1882
Mg2VBiO6,3.1885000000000003
KTcO4,3.1886
CdTeMoO6,3.1894
Rb4CdBr6,3.1899
K4Zr5O12,3.1900000000000004
Na14La4Al4Si7S5O48,3.1904
Na3LaGa(PO4)3,3.1905
CaEr2(GeO3)4,3.1907
NaNi2Mo2H3O10,3.1907
Ge4PbO9,3.1907
MgCrF4,3.1907999999999994
MoPH3O7,3.1912
CaSmGa3O7,3.1912000000000003
CsKTeH6SO10,3.1915
KRb2ScBr6,3.1918
Ta2Te2O9,3.1919
NaMg14GaO16,3.1921
PbSeO4,3.1922999999999995
Na2Hf4Si3(SO8)3,3.1928
BaZnWF7,3.1929
Se(OF)2,3.1929
Na3ScTaSi2PO12,3.1932000000000005
Pr2Te4MoO14,3.1934
Na14Hf4Si11Ge4SO48,3.1937
LiTaWO6,3.1938
Bi6Se3(BrO7)2,3.1938
Sb2H24C6(NCl3)3,3.1939
KInAs3H7O13,3.1941
Ba2MgFe2CuF14,3.1943
Na2GaSn(PO4)3,3.1944
LiPaO3,3.1954
Na8TaGa3Si5SO24,3.1956
Na4Ta3InSi4(PO12)2,3.1958
As2H2CCl4,3.1959
Na7Sr2Fe7F32,3.196
Na3CdPCO7,3.1961
Rb2W(OF2)2,3.1963
NaPrO2,3.1965
Li3SiBiCO7,3.1966
ZnFeP2O7,3.197
KGaGeO4,3.197
BaAg(PO3)3,3.1971
NaTaSi2SnSO12,3.1971
Sr2Si5N8,3.1972000000000005
CdH16C4S4(N4Cl)2,3.1973000000000003
BaNaCr2F9,3.1974
LiGaO2,3.1981
Li2ZnI4,3.1982
MgSi4(MoO6)2,3.1986000000000003
ScFe2BO5,3.1989
ZnH4(CO3)2,3.1989
SiH14C4S2(N4F3)2,3.1991
Na10Zr6Zn2Si7S5O48,3.1991
LiCo2P4H3O14,3.1992000000000003
Li4Ni3(OF3)2,3.1996999999999995
KTbPrSbO6,3.1998
BaSrCaWO6,3.1999000000000004
Mo4H12N2O15,3.2002
Na5Ta2Al2Si3(PO8)3,3.2003000000000004
KBrF4,3.2009
K2PO4,3.2014
HgBrO3,3.2015
K2RbCoF6,3.2015
SrCaSmSbO6,3.2016000000000004
Si2Ni3H4O9,3.2016000000000004
MgH12(ClO5)2,3.202
CsCrNiF6,3.2021
CaSiSnO5,3.2022
Sr2HfO4,3.2023
BiBOF4,3.2025
Er2WO6,3.202500000000001
PrTl(MoO4)2,3.2027
K6Na3Ti2Al2Si8Cl3O26,3.2034
LaGaO3,3.2035
CsRb2CoF6,3.2035
Ge3BH4NO8,3.2039
Bi4(B2O5)3,3.2042
CaNdGa3O7,3.2042
Na5Zn2In2P3(SO8)3,3.2043
Na2ZnGe2(HO2)4,3.2046
Na10Sc4Zn4Si3(S3O16)3,3.205
Li2Mn(SeO3)2,3.2053000000000003
Na4As2O7,3.2056
ZnH8(NO2)6,3.2056
KSbMoO5,3.2057
Li3BN2,3.2057999999999995
Ca2ZnFe(SiO3)4,3.2058
Cd(HN2)4,3.2059
B10H13,3.206
Li3Bi2(BO3)3,3.2060000000000004
SnH7Cl3O4,3.2061
KH2(IO3)3,3.2061
Na5Y3TaSiP5O24,3.2062
BaTb2O4,3.2062000000000004
YH6C2SNO9,3.2063
Na3CaTa5Si3(PO6)6,3.2068
TmSbMo2O9,3.2071
P2Pb4O9,3.2074
MgMn2P2(H2O5)2,3.2076
Sr3LiNbO6,3.2076
Ge3Cl8,3.2078
Li2Mn2(Si2O5)3,3.2082
Na2ZrCo(P2O7)2,3.2085
Li8Nb2O9,3.2086
PH18PtC6S3ClF6,3.2089
KHo(MoO4)2,3.2092
Li11Fe6F29,3.2092
TmH16C4N11O13,3.2094
BaLaCl5,3.2095
AlCoF5,3.2098
Mg30ZnFeO32,3.21
CoH18N6(ClO)3,3.2102
K2NdAgBr6,3.2105
K2Fe2P2O7F2,3.2106000000000003
Tb2Hf2(MoO4)7,3.2106000000000003
K2Ti(SiO3)3,3.2108
Na5Mg2Ga2P3(SO8)3,3.2109000000000005
VH4N(OF2)2,3.2112000000000003
Sr2V2O7,3.2113
BaHBr,3.2113
Na2ScInSi(SO6)2,3.2113000000000005
ScH11(IO3)2,3.2116
MgTa5(PO4)9,3.2116
Sr2NbInO6,3.2116
HfSCl6O,3.2117
ZrHgH10C6O17,3.2128
LiLaMg14O16,3.2131
Y2MgTiO6,3.2132000000000005
Na4GaSi2SnPO12,3.2136
SrMnZn(PO4)2,3.2141
Sr2CaTeO6,3.2142
Ca4ZnCo(Si2O7)2,3.2147
Ba2GdTaO6,3.2148000000000003
CdSi3AsH27C9I2,3.2149
Na6Hf4Zn4Si3(S3O16)3,3.2149
K2NaInCl6,3.2151
CaY2(GeO3)4,3.2152000000000003
Li2TiSiO5,3.2153
SrSmGa3O7,3.2158999999999995
Dy2(MoO4)3,3.2159000000000004
BaSrLa4O8,3.2168
Na4La3Ta(PO4)6,3.2171000000000003
Na2ZrSiSn(PO6)2,3.2172
TaGa3P2(SO6)4,3.2173
Na2YGaP2SO12,3.2174
